symptom_name;disease_common_name
angina pectoris, variant;glaucoma
angina pectoris, variant;dilated cardiomyopathy
reticulocytosis;breast cancer
reticulocytosis;atherosclerosis
reticulocytosis;malaria
reticulocytosis;anemia
reticulocytosis;celiac disease
postoperative nausea and vomiting;breast cancer
postoperative nausea and vomiting;colon cancer
postoperative nausea and vomiting;osteoporosis
postoperative nausea and vomiting;hypertension
postoperative nausea and vomiting;type 2 diabetes mellitus
postoperative nausea and vomiting;obesity
postoperative nausea and vomiting;stomach cancer
postoperative nausea and vomiting;liver cancer
postoperative nausea and vomiting;prostate cancer
postoperative nausea and vomiting;parkinson's disease
postoperative nausea and vomiting;migraine
postoperative nausea and vomiting;chronic kidney failure
postoperative nausea and vomiting;narcolepsy
hyperemesis gravidarum;breast cancer
hyperemesis gravidarum;rheumatoid arthritis
hyperemesis gravidarum;hypertension
hyperemesis gravidarum;systemic scleroderma
hyperemesis gravidarum;obesity
hyperemesis gravidarum;stomach cancer
hyperemesis gravidarum;pancreatic cancer
hyperemesis gravidarum;brain cancer
hyperemesis gravidarum;uterine cancer
hyperemesis gravidarum;epilepsy syndrome
hyperemesis gravidarum;migraine
hyperemesis gravidarum;type 1 diabetes mellitus
hyperemesis gravidarum;hypothyroidism
hyperemesis gravidarum;bipolar disorder
hyperemesis gravidarum;endogenous depression
hyperemesis gravidarum;schizophrenia
hyperemesis gravidarum;germ cell cancer
hyperemesis gravidarum;testicular cancer
hyperemesis gravidarum;pancreatitis
hyperemesis gravidarum;cleft lip
hyperemesis gravidarum;intracranial aneurysm
hyperemesis gravidarum;atopic dermatitis
hyperemesis gravidarum;gilles de la tourette syndrome
vomiting, anticipatory;breast cancer
vomiting, anticipatory;colon cancer
vomiting, anticipatory;esophageal cancer
vomiting, anticipatory;rectum cancer
vomiting, anticipatory;stomach cancer
vomiting, anticipatory;liver cancer
vomiting, anticipatory;pancreatic cancer
vomiting, anticipatory;ovarian cancer
vomiting, anticipatory;head and neck cancer
vomiting, anticipatory;uterine cancer
dyspnea, paroxysmal;breast cancer
dyspnea, paroxysmal;coronary artery disease
dyspnea, paroxysmal;hypertension
dyspnea, paroxysmal;systemic scleroderma
dyspnea, paroxysmal;asthma
dyspnea, paroxysmal;chronic obstructive pulmonary disease
dyspnea, paroxysmal;epilepsy syndrome
dyspnea, paroxysmal;chronic kidney failure
dyspnea, paroxysmal;bone cancer
dyspnea, paroxysmal;adrenal gland cancer
dyspnea, paroxysmal;dilated cardiomyopathy
hypoventilation;breast cancer
hypoventilation;coronary artery disease
hypoventilation;hypertension
hypoventilation;systemic scleroderma
hypoventilation;type 2 diabetes mellitus
hypoventilation;obesity
hypoventilation;rectum cancer
hypoventilation;liver cancer
hypoventilation;ovarian cancer
hypoventilation;brain cancer
hypoventilation;meningioma
hypoventilation;mediastinal cancer
hypoventilation;asthma
hypoventilation;chronic obstructive pulmonary disease
hypoventilation;parkinson's disease
hypoventilation;epilepsy syndrome
hypoventilation;amyotrophic lateral sclerosis
hypoventilation;restless legs syndrome
hypoventilation;chronic kidney failure
hypoventilation;hypothyroidism
hypoventilation;panic disorder
hypoventilation;adrenal gland cancer
hypoventilation;attention deficit hyperactivity disorder
hypoventilation;narcolepsy
livedo reticularis;breast cancer
livedo reticularis;hepatitis b
livedo reticularis;ankylosing spondylitis
livedo reticularis;multiple sclerosis
livedo reticularis;systemic lupus erythematosus
livedo reticularis;vascular cancer
livedo reticularis;abdominal aortic aneurysm
dysuria;breast cancer
dysuria;skin cancer
dysuria;hypertension
dysuria;uterine fibroid
dysuria;melanoma
dysuria;rectum cancer
dysuria;pancreatic cancer
dysuria;prostate cancer
dysuria;crohn's disease
dysuria;urinary bladder cancer
hirsutism;breast cancer
hirsutism;skin cancer
hirsutism;osteoporosis
hirsutism;rheumatoid arthritis
hirsutism;coronary artery disease
hirsutism;hypertension
hirsutism;systemic scleroderma
hirsutism;vitiligo
hirsutism;type 2 diabetes mellitus
hirsutism;metabolic syndrome x
hirsutism;obesity
hirsutism;uterine fibroid
hirsutism;rectum cancer
hirsutism;stomach cancer
hirsutism;liver cancer
hirsutism;pancreatic cancer
hirsutism;ovarian cancer
hirsutism;head and neck cancer
hirsutism;larynx cancer
hirsutism;thymus cancer
hirsutism;uterine cancer
hirsutism;prostate cancer
hirsutism;asthma
hirsutism;multiple sclerosis
hirsutism;epilepsy syndrome
hirsutism;anemia
hirsutism;systemic lupus erythematosus
hirsutism;type 1 diabetes mellitus
hirsutism;hypothyroidism
hirsutism;bipolar disorder
hirsutism;endogenous depression
hirsutism;schizophrenia
hirsutism;polycystic ovary syndrome
hirsutism;gallbladder cancer
hirsutism;adrenal gland cancer
hirsutism;vulva cancer
hirsutism;psoriatic arthritis
hirsutism;behcet's disease
hirsutism;cleft lip
hirsutism;focal segmental glomerulosclerosis
hirsutism;autistic disorder
hirsutism;vaginal cancer
hirsutism;salivary gland cancer
hearing loss, high-frequency;colon cancer
hearing loss, high-frequency;rheumatoid arthritis
hearing loss, high-frequency;hypertension
hearing loss, high-frequency;vitiligo
hearing loss, high-frequency;type 2 diabetes mellitus
hearing loss, high-frequency;ovarian cancer
hearing loss, high-frequency;head and neck cancer
hearing loss, high-frequency;brain cancer
hearing loss, high-frequency;ankylosing spondylitis
hearing loss, high-frequency;multiple sclerosis
hearing loss, high-frequency;chronic kidney failure
hearing loss, high-frequency;type 1 diabetes mellitus
hearing loss, high-frequency;bone cancer
hearing loss, high-frequency;testicular cancer
hearing loss, high-frequency;behcet's disease
dysphonia;colon cancer
dysphonia;skin cancer
dysphonia;systemic scleroderma
dysphonia;melanoma
dysphonia;head and neck cancer
dysphonia;larynx cancer
dysphonia;meningioma
dysphonia;asthma
dysphonia;parkinson's disease
dysphonia;systemic lupus erythematosus
dysphonia;bipolar disorder
dysphonia;peripheral nervous system neoplasm
dysphonia;thoracic aortic aneurysm
dysphonia;salivary gland cancer
glossalgia;colon cancer
glossalgia;pancreatic cancer
glossalgia;head and neck cancer
glossalgia;brain cancer
glossalgia;anemia
glossalgia;type 1 diabetes mellitus
glossalgia;endogenous depression
glossalgia;salivary gland cancer
halitosis;colon cancer
halitosis;type 2 diabetes mellitus
halitosis;obesity
halitosis;pancreatic cancer
halitosis;head and neck cancer
halitosis;crohn's disease
halitosis;asthma
halitosis;epilepsy syndrome
halitosis;type 1 diabetes mellitus
halitosis;bipolar disorder
halitosis;endogenous depression
halitosis;schizophrenia
halitosis;celiac disease
halitosis;cleft lip
halitosis;periodontitis
halitosis;dental caries
halitosis;attention deficit hyperactivity disorder
cafe-au-lait spots;colon cancer
cafe-au-lait spots;skin cancer
cafe-au-lait spots;vitiligo
cafe-au-lait spots;melanoma
cafe-au-lait spots;rectum cancer
cafe-au-lait spots;stomach cancer
cafe-au-lait spots;head and neck cancer
cafe-au-lait spots;brain cancer
cafe-au-lait spots;alopecia areata
cafe-au-lait spots;bone cancer
cafe-au-lait spots;adrenal gland cancer
cafe-au-lait spots;peripheral nervous system neoplasm
cafe-au-lait spots;glaucoma
cardiac output, high;skin cancer
cardiac output, high;coronary artery disease
cardiac output, high;hypertension
cardiac output, high;systemic scleroderma
cardiac output, high;uterine fibroid
cardiac output, high;liver cancer
cardiac output, high;head and neck cancer
cardiac output, high;brain cancer
cardiac output, high;uterine cancer
cardiac output, high;graves' disease
cardiac output, high;chronic kidney failure
cardiac output, high;anemia
cardiac output, high;intracranial aneurysm
cardiac output, high;dilated cardiomyopathy
eye manifestations;skin cancer
eye manifestations;osteoporosis
eye manifestations;rheumatoid arthritis
eye manifestations;coronary artery disease
eye manifestations;hypertension
eye manifestations;systemic scleroderma
eye manifestations;vitiligo
eye manifestations;leprosy
eye manifestations;malaria
eye manifestations;malignant glioma
eye manifestations;melanoma
eye manifestations;head and neck cancer
eye manifestations;brain cancer
eye manifestations;meningioma
eye manifestations;spinal cancer
eye manifestations;mediastinal cancer
eye manifestations;thymus cancer
eye manifestations;ankylosing spondylitis
eye manifestations;ulcerative colitis
eye manifestations;crohn's disease
eye manifestations;asthma
eye manifestations;multiple sclerosis
eye manifestations;parkinson's disease
eye manifestations;epilepsy syndrome
eye manifestations;migraine
eye manifestations;amyotrophic lateral sclerosis
eye manifestations;graves' disease
eye manifestations;chronic kidney failure
eye manifestations;anemia
eye manifestations;systemic lupus erythematosus
eye manifestations;type 1 diabetes mellitus
eye manifestations;hypothyroidism
eye manifestations;schizophrenia
eye manifestations;bone cancer
eye manifestations;adrenal gland cancer
eye manifestations;ocular cancer
eye manifestations;peripheral nervous system neoplasm
eye manifestations;paget's disease of bone
eye manifestations;behcet's disease
eye manifestations;cleft lip
eye manifestations;idiopathic pulmonary fibrosis
eye manifestations;intracranial aneurysm
eye manifestations;glaucoma
eye manifestations;atopic dermatitis
eye manifestations;attention deficit hyperactivity disorder
eye manifestations;refractive error
heart murmurs;skin cancer
heart murmurs;coronary artery disease
heart murmurs;hypertension
heart murmurs;obesity
heart murmurs;retroperitoneal cancer
heart murmurs;esophageal cancer
heart murmurs;liver cancer
heart murmurs;mediastinal cancer
heart murmurs;thymus cancer
heart murmurs;kidney cancer
heart murmurs;ankylosing spondylitis
heart murmurs;asthma
heart murmurs;parkinson's disease
heart murmurs;epilepsy syndrome
heart murmurs;chronic kidney failure
heart murmurs;kawasaki disease
heart murmurs;anemia
heart murmurs;systemic lupus erythematosus
heart murmurs;malignant mesothelioma
heart murmurs;testicular cancer
heart murmurs;paget's disease of bone
heart murmurs;behcet's disease
heart murmurs;cleft lip
heart murmurs;dilated cardiomyopathy
heart murmurs;thoracic aortic aneurysm
hearing loss, unilateral;skin cancer
hearing loss, unilateral;vitiligo
hearing loss, unilateral;prostate cancer
hearing loss, unilateral;endogenous depression
hearing loss, unilateral;peripheral nervous system neoplasm
hearing loss, unilateral;behcet's disease
hearing loss, unilateral;intracranial aneurysm
amblyopia;skin cancer
amblyopia;rheumatoid arthritis
amblyopia;alzheimer's disease
amblyopia;obesity
amblyopia;malaria
amblyopia;melanoma
amblyopia;head and neck cancer
amblyopia;brain cancer
amblyopia;spinal cancer
amblyopia;crohn's disease
amblyopia;multiple sclerosis
amblyopia;epilepsy syndrome
amblyopia;migraine
amblyopia;type 1 diabetes mellitus
amblyopia;hypothyroidism
amblyopia;ocular cancer
amblyopia;cleft lip
amblyopia;intracranial aneurysm
amblyopia;glaucoma
amblyopia;age related macular degeneration
amblyopia;atopic dermatitis
amblyopia;autistic disorder
amblyopia;refractive error
photophobia;skin cancer
photophobia;rheumatoid arthritis
photophobia;hypertension
photophobia;melanoma
photophobia;brain cancer
photophobia;meningioma
photophobia;crohn's disease
photophobia;multiple sclerosis
photophobia;epilepsy syndrome
photophobia;migraine
photophobia;graves' disease
photophobia;chronic kidney failure
photophobia;panic disorder
photophobia;bipolar disorder
photophobia;schizophrenia
photophobia;ocular cancer
photophobia;idiopathic pulmonary fibrosis
photophobia;intracranial aneurysm
photophobia;glaucoma
photophobia;age related macular degeneration
photophobia;autistic disorder
photophobia;refractive error
pseudophakia;skin cancer
pseudophakia;coronary artery disease
pseudophakia;type 2 diabetes mellitus
pseudophakia;leprosy
pseudophakia;type 1 diabetes mellitus
pseudophakia;glaucoma
pseudophakia;age related macular degeneration
pseudophakia;refractive error
pseudophakia;fuchs' endothelial dystrophy
pallor;skin cancer
pallor;malaria
pallor;stomach cancer
pallor;ovarian cancer
pallor;brain cancer
pallor;multiple sclerosis
pallor;chronic kidney failure
pallor;anemia
pallor;schizophrenia
pallor;adrenal gland cancer
pallor;celiac disease
pallor;glaucoma
pallor;atopic dermatitis
waterhouse-friderichsen syndrome;skin cancer
waterhouse-friderichsen syndrome;chronic kidney failure
waterhouse-friderichsen syndrome;systemic lupus erythematosus
waterhouse-friderichsen syndrome;pancreatitis
oliguria;skin cancer
oliguria;hypertension
oliguria;systemic scleroderma
oliguria;obesity
oliguria;malaria
oliguria;melanoma
oliguria;pancreatic cancer
oliguria;ovarian cancer
oliguria;thymus cancer
oliguria;kidney cancer
oliguria;migraine
oliguria;chronic kidney failure
oliguria;anemia
oliguria;systemic lupus erythematosus
oliguria;type 1 diabetes mellitus
oliguria;hypothyroidism
oliguria;bone cancer
oliguria;ureter cancer
oliguria;urinary bladder cancer
oliguria;pancreatitis
oliguria;membranous glomerulonephritis
oliguria;thoracic aortic aneurysm
oliguria;atopic dermatitis
oliguria;primary biliary cirrhosis
flank pain;hypertension
flank pain;retroperitoneal cancer
flank pain;pancreatic cancer
flank pain;uterine cancer
flank pain;kidney cancer
flank pain;asthma
flank pain;chronic kidney failure
